@publicID,preferredOriginID,region,date,magnitude,latitude,longitude,depth [km],latitude error [km],longitude error [km],depth error [km],minimum station distance [km],phase count,station count,mag_e,rms [s]
texnet2020oblp,smi:local/Origin/20221020160044.726794.45767,Western Texas,2020-07-19 00:30:06.335914,1.5553164419999999,31.93756676,-102.32552340000001,6.563268661,3.268042326,4.893748283,7.842752457,0.016944697130000002,6.0,4.0,0.4301613982,0.07406422435
texnet2020sxwb,smi:local/Origin/20221020160505.969251.45805,Western Texas,2020-09-26 04:54:30.047936,1.5514229309999998,32.09003448,-102.1194382,4.710517406,41.31372452,7.94015646,8.268258095,0.1441188008,6.0,5.0,0.2654426172,0.028309294080000002
texnet2020trzb,smi:local/Origin/20221020160546.194816.45773,Western Texas,2020-10-07 05:08:55.628137,1.545228321,32.10385513,-102.1267395,4.859433173999999,36.37059402,7.777486801,8.920437813,0.14849235119999998,6.0,5.0,0.3544580711,0.021890578980000002
texnet2020vibg,smi:local/Origin/20221020160515.654258.45799,Western Texas,2020-10-30 05:57:50.468546,1.545161433,32.07860184,-102.1835938,10.35142612,27.97055626,33.92611313,37.43773651,0.09745936096,6.0,5.0,0.2683561632,0.03641816625
texnet2020sldz,smi:local/Origin/20221020160315.083137.45763,Western Texas,2020-09-19 06:09:17.414999,1.541759532,31.96900177,-102.3143234,7.520075321,5.823900223,5.6473107339999995,9.140692711,0.01657104492,6.0,4.0,0.3172433802,0.07485332781000001
texnet2020lplq,smi:local/Origin/20221020160405.97699.45744,Western Texas,2020-06-13 23:48:21.825503,1.533768077,31.96681213,-102.3312607,4.309546947,6.003456592999999,2.381217957,4.314775944,0.07473019511,6.0,4.0,0.3311754235,0.023181048939999997
texnet2020quhv,smi:local/Origin/20221020160527.238018.45754,Western Texas,2020-08-26 19:14:46.813433,1.5307918230000002,31.92913055,-102.2838287,4.964820385,5.307534218,6.9161419870000005,5.651768684,0.01917055808,6.0,4.0,0.7008794294,0.1426321626
texnet2020trza,smi:local/Origin/20221020160403.907065.45789,Western Texas,2020-10-07 05:07:55.305361,1.528906533,32.13077927,-102.1285019,3.965236902,42.0020752,8.936963081,12.45141029,0.167260915,6.0,5.0,0.1683971523,0.01364966696
texnet2020jwbr,smi:local/Origin/20221020160137.550029.45765,Western Texas,2020-05-20 03:39:39.258611,1.524151045,32.12829208,-102.21385959999999,3.803702354,5.868270397000001,4.765558243,4.895928383,0.1315224469,6.0,4.0,0.2191201093,0.06208459326
texnet2020sdcn,smi:local/Origin/20221020160553.058561.45784,Western Texas,2020-09-14 20:19:57.978639,1.523635013,31.85894966,-101.9077377,4.925083637,4.301519394,4.997679234,3.718958378,0.1499438733,7.0,5.0,0.5360762602,0.06610305117000001
texnet2019xtgj,smi:local/Origin/20221020160441.360557.45797,Western Texas,2019-12-04 20:07:53.643844,1.518294251,31.98209381,-102.33406070000001,5.720803261,7.448086739,3.134676456,8.521181107,0.07149941473999999,6.0,4.0,0.2184816573,0.06856121665
texnet2019fgeh,smi:local/Origin/20221020160150.840371.45753,Western Texas,2019-03-16 12:40:13.419974,1.5156302609999999,32.13521957,-102.6585083,3.1756401060000004,3.966474056,4.211202621,4.490852833,0.09401918203,6.0,5.0,0.21228959449999998,0.2007103602
texnet2020elhi,smi:local/Origin/20221020160247.087413.45783,Western Texas,2020-03-04 02:20:02.155483,1.5130165880000002,31.92846489,-102.3140869,4.66693449,5.215304852,2.9848897460000003,4.514992714,0.08882793784,6.0,4.0,0.1087380211,0.06208485245
texnet2020skzf,smi:local/Origin/20221020160250.545777.45767,Western Texas,2020-09-19 03:44:57.796834,1.507619709,31.96830368,-102.3117676,7.424047947,5.37896204,5.017332553999999,8.815937996,0.0171718467,6.0,4.0,0.318183121,0.07526132499
texnet2020nrse,smi:local/Origin/20221020160043.985867.45755,Western Texas,2020-07-13 16:28:00.243820,1.507337029,32.10067368,-102.2146378,6.45246315,17.12696838,18.831914899999997,24.36050415,0.10489149390000001,6.0,4.0,0.2418527187,0.04357550842
texnet2020dnew,smi:local/Origin/20221020160532.508081.45757,Western Texas,2020-02-19 21:50:10.203730,1.497335116,31.98334885,-102.3168564,5.332542419,10.20376301,3.325018167,5.373526573,0.05711052938999999,6.0,4.0,0.2285284021,0.05821863349
texnet2019mgac,smi:local/Origin/20221020160548.647767.45802,Western Texas,2019-06-24 01:17:27.814069,1.493079204,32.0491066,-102.29187009999998,3.952817678,4.371900082,4.822068214,6.057486534,0.229563877,6.0,5.0,0.1556750001,0.1078404026
texnet2020oull,smi:local/Origin/20221020160515.909864.45753,Western Texas,2020-07-29 10:00:34.350471,1.4917432940000002,32.22238541,-102.1609955,5.0,9.656588553999999,7.0514569279999995,fixed,0.23443830010000002,6.0,4.0,0.3847869898,0.08438802986999999
texnet2021glex,smi:local/Origin/20221020160043.888833.45750,Western Texas,2021-04-02 12:10:57.252072,1.490147956,32.26938248,-101.8158875,5.202661991,4.134447098,6.57508564,8.44431591,0.02068300173,6.0,4.0,0.5793934532,0.01390187165
texnet2019winy,smi:local/Origin/20221020160423.173209.45788,Western Texas,2019-11-14 17:54:59.604090,1.488272222,31.93285179,-102.319725,4.611979961,5.345010757,2.924410105,4.491624355,0.08833248912999998,6.0,4.0,0.1297812022,0.09954663422
texnet2020oafh,smi:local/Origin/20221020160506.307999.45770,Western Texas,2020-07-18 08:10:47.541781,1.48602645,31.93818092,-102.32648470000001,6.649429321,3.228566647,5.13172245,7.944705486,0.016425846140000002,6.0,4.0,0.46002778130000005,0.07702033092
texnet2020owml,smi:local/Origin/20221020160042.606205.45746,Western Texas,2020-07-30 12:46:18.674876,1.484919551,31.93384552,-102.2866592,5.4852786060000005,5.050232887,6.92632246,12.57979679,0.01590444334,6.0,4.0,0.6286042773,0.1510758871
texnet2020wozm,smi:local/Origin/20221020160538.336481.45777,Western Texas,2020-11-17 06:33:42.257276,1.484484476,32.2964325,-102.1201706,4.95979023,4.948949337,12.51504135,52.43258286,0.3156753778,7.0,7.0,0.2647433763,0.055652509870000005
texnet2020rxxp,smi:local/Origin/20221020160300.615481.45757,Western Texas,2020-09-12 00:09:42.083671,1.483626036,31.97218513,-102.31802370000001,6.62420702,7.049546718999999,7.768077374,10.21086121,0.018313476819999997,6.0,4.0,0.45178182380000004,0.05981587546
texnet2020nqzg,smi:local/Origin/20221020160456.07937.45777,Western Texas,2020-07-13 06:54:30.395625,1.4694511590000001,32.10845947,-102.13271329999999,4.779530525,37.82157516,8.426519394,9.846862793,0.1481744498,6.0,5.0,0.3040034193,0.006053935742
texnet2021pdyu,smi:local/Origin/20221020160310.655753.45764,Western Texas,2021-08-04 14:58:13.245018,1.456068664,32.3745575,-101.9695053,3.4568011760000004,4.133068085,12.45622349,7.392721176,0.1313806921,6.0,4.0,0.1259020398,0.2549939121
texnet2020ruex,smi:local/Origin/20221020160119.437735.45752,Western Texas,2020-09-09 23:18:08.206639,1.44704278,31.97631645,-102.3050995,6.2897925379999995,6.047551632,5.9468855860000005,8.816192627,0.026964966210000003,6.0,4.0,0.23364634010000002,0.04852049003
texnet2020xajy,smi:local/Origin/20221020160539.439219.45774,Western Texas,2020-11-23 12:21:04.203534,1.44660144,32.11402512,-102.1440506,4.722721577,13.86401653,4.229392529,6.967408657,0.1459768713,6.0,5.0,0.3250362194,0.0192669856
texnet2020pgze,smi:local/Origin/20221020160438.80185.45761,Western Texas,2020-08-05 06:34:11.384100,1.4459545880000002,31.93684196,-102.32749940000001,8.022818565,3.3187232019999997,5.224175453,8.239131927,0.01787856221,6.0,4.0,0.4342279315,0.11081290099999999
texnet2019ypre,smi:local/Origin/20221020160306.038837.45767,Western Texas,2019-12-17 02:34:20.734521,1.439739408,31.93042755,-102.328125,4.361893654,2.622450352,2.911239147,3.112649202,0.09486163407999999,7.0,4.0,0.40518623439999996,0.09418645197999999
texnet2020rowd,smi:local/Origin/20221020160510.99422.45780,Western Texas,2020-09-07 01:11:39.922757,1.438421039,32.07236481,-102.27711490000002,4.528801441000001,8.165446281,6.941969395,4.963064194,0.07447072119,6.0,4.0,0.05702366575,0.03890196687
texnet2021aadq,smi:local/Origin/20221020160327.0425.45772,Western Texas,2021-01-01 01:50:33.012438,1.436806964,32.27827835,-101.73771670000001,7.373581409,4.161706448,11.0881691,14.19964314,0.30403816699999997,6.0,5.0,0.3263460932,0.1048283918
texnet2020ihdl,smi:local/Origin/20221020160429.089791.45762,Western Texas,2020-04-27 17:59:12.346176,1.4349789469999998,31.93237114,-102.33412170000001,4.497221947,2.663752794,2.8811736110000004,3.121370792,0.09700554608999999,7.0,4.0,0.3923326306,0.09838471052000002
texnet2020zsjk,smi:local/Origin/20221020160409.562074.45762,Western Texas,2020-12-31 19:35:10.995995,1.4291811030000001,32.29288864,-101.7939758,3.66772151,3.9996285439999997,8.076943398,6.524528503,0.3140237331,6.0,5.0,0.1958039609,0.03506941881
texnet2020pbtl,smi:local/Origin/20221020160412.000851.45772,Western Texas,2020-08-02 09:59:32.661790,1.425241009,31.93601799,-102.3209991,6.862252235,3.4317324160000005,4.126810074,7.550275803,0.01337337773,6.0,4.0,0.5029229833,0.09688108896
texnet2020qrlp,smi:local/Origin/20221020160441.840002.45815,Western Texas,2020-08-25 05:44:06.264471,1.4213412840000001,32.10590744,-102.13306429999999,4.829827309,37.26943588,8.336166382,9.536495209,0.1461318582,6.0,5.0,0.1671764888,0.009667810240000001
texnet2021hmqg,smi:local/Origin/20221020160528.67902.45753,Western Texas,2021-04-17 12:35:41.496874,1.4168032959999999,32.28124619,-101.75315859999999,4.909612179,2.8640270230000002,10.90611744,6.168683052,0.036631513389999995,6.0,4.0,0.2970040828,0.04106307183
texnet2021mjzm,smi:local/Origin/20221020160223.869322.45750,Western Texas,2021-06-26 05:32:06.022344,1.415573121,32.38611221,-101.62527469999999,4.242093086000001,2.676915169,5.537899017000001,4.832004547,0.1713326573,7.0,5.0,0.251506675,0.20802091399999997
texnet2020qtpw,smi:local/Origin/20221020160358.53448.45750,Western Texas,2020-08-26 10:10:52.002989,1.4089088859999999,31.97081566,-102.3112183,6.500164986000001,5.673154831000001,5.483565331,8.865086555,0.019490517680000003,6.0,4.0,0.3673160257,0.05837993955
texnet2020otrb,smi:local/Origin/20221020160506.891398.45744,Western Texas,2020-07-28 23:42:36.106204,1.407784944,32.1234436,-102.2008286,4.573747635,9.325147629,8.821023941,4.079558849,0.13016991320000001,8.0,6.0,0.3476317611,0.1780732919
texnet2020oaxy,smi:local/Origin/20221020160425.834068.45750,Western Texas,2020-07-18 17:35:54.227205,1.386771204,31.93659782,-102.3233185,7.314822674,3.373476744,4.497783661000001,7.743867397,0.01539099868,6.0,4.0,0.5157520243,0.11012825359999999
texnet2020ibha,smi:local/Origin/20221020160530.454226.45772,Western Texas,2020-04-24 12:57:56.636126,1.383110637,31.93034363,-102.3132706,4.62420845,5.215765953,2.9637804030000003,4.508043766,0.08690533042000001,6.0,4.0,0.1658059496,0.08980789411000001
texnet2020vyox,smi:local/Origin/20221020160154.462276.45759,Western Texas,2020-11-08 07:02:32.993486,1.37533574,32.10682297,-102.1098938,5.2594094280000006,2.255022526,1.8472943309999998,4.02118063,0.161040023,13.0,11.0,0.7000153114,0.18196094699999998
texnet2020wgcv,smi:local/Origin/20221020160543.814654.45793,Western Texas,2020-11-12 10:02:19.610288,1.3712540640000002,31.93845749,-102.3312607,7.40161562,3.217934847,6.165109633999999,8.717230797,0.01719205081,6.0,4.0,0.14703004890000002,0.09097065713
texnet2020wmua,smi:local/Origin/20221020160503.943143.45777,Western Texas,2020-11-16 01:31:54.828200,1.369638551,31.97196388,-102.37114720000001,4.949581146,5.827208519,4.475767612,4.508924007,0.04380754381,6.0,5.0,0.34786179619999996,0.031178858969999997
texnet2020kbyg,smi:local/Origin/20221020160151.677034.45830,Western Texas,2020-05-23 08:45:12.061474,1.369130507,32.12283707,-102.2081146,4.181869507,5.710134029,4.730987072,4.871385098,0.1276286095,6.0,4.0,0.1497392622,0.07140082668
texnet2020skmi,smi:local/Origin/20221020160200.870247.45744,Western Texas,2020-09-18 21:14:03.941645,1.3650187669999998,32.07579422,-102.2194748,7.155093193,6.4963469510000005,6.828778744,6.260262966,0.08011797071,9.0,6.0,0.5063956014,0.1649483348
texnet2019reqi,smi:local/Origin/20221020160514.464124.45788,Western Texas,2019-09-02 10:54:17.967644,1.3507198059999999,31.931167600000002,-102.3143692,4.631497383,5.240997791,2.9516432289999996,4.503547668,0.08680430800000001,6.0,4.0,0.1465479205,0.08704729486
texnet2020qwzp,smi:local/Origin/20221020160131.344212.45750,Western Texas,2020-08-28 06:29:39.200898,1.349558225,32.10385513,-102.1172256,5.380880832999999,3.964090586,2.032702684,3.657090664,0.1544164121,11.0,10.0,0.5560409575999999,0.1496901158
texnet2020qcga,smi:local/Origin/20221020160517.178969.45750,Western Texas,2020-08-16 21:53:21.562449,1.347232896,31.97613716,-102.3037033,5.66698885,5.875437737,5.771410465,8.658432961,0.027542775499999998,6.0,4.0,0.2810507445,0.0335956604
texnet2020pauh,smi:local/Origin/20221020160312.565586.45764,Western Texas,2020-08-01 21:16:50.328907,1.344285362,31.93420219,-102.3187408,7.101456165,3.556378603,3.755873203,7.596582413,0.01143416017,6.0,4.0,0.5080521084,0.10668424300000001
texnet2020oppg,smi:local/Origin/20221020160536.710449.45749,Western Texas,2020-07-26 18:14:41.322635,1.3402020940000001,31.93674088,-102.32472990000001,6.855322361,3.324612379,4.696681498999999,7.824200153,0.01659941301,6.0,4.0,0.463469413,0.09330724467
texnet2020ocfh,smi:local/Origin/20221020160420.089564.45743,Western Texas,2020-07-19 10:27:10.887235,1.3280156570000001,31.93789673,-102.3265686,6.58419323,3.237732172,5.108193398,7.95616293,0.01671630517,6.0,4.0,0.3635797718,0.0746415217
texnet2020odbo,smi:local/Origin/20221020160238.001613.45767,Western Texas,2020-07-19 21:41:47.475882,1.319990306,32.1099968,-102.18535609999999,4.874201775,8.315166473,4.199729919,6.198287487,0.1231735721,6.0,5.0,0.2823312648,0.01852148044
texnet2020rosy,smi:local/Origin/20221020160559.914835.45748,Western Texas,2020-09-06 23:35:29.696975,1.316279478,31.97874641,-102.2935181,5.085886955,9.703986168,8.325181961,7.208086967,0.03534195945,6.0,4.0,0.3507139139,0.022714406630000003
texnet2020pnys,smi:local/Origin/20221020160200.585973.45752,Western Texas,2020-08-09 02:16:55.290109,1.3091257440000001,31.93317413,-102.321907,7.587985516,3.5260124210000003,4.105286598,7.884591579,0.01421219483,6.0,4.0,0.7112985523,0.12121144519999999
texnet2020wlmm,smi:local/Origin/20221020160431.43977.45763,Western Texas,2020-11-15 08:35:25.976268,1.308158807,32.16466141,-102.0920792,5.0,6.416252612999999,11.08833599,fixed,0.21298253539999998,6.0,4.0,0.21735277600000003,0.122847716
texnet2021abgy,smi:local/Origin/20221020160534.691256.45747,Western Texas,2021-01-01 16:38:46.419574,1.306310761,32.28869247,-101.8236389,2.713946581,1.8402330880000002,3.400799513,2.745863438,0.3104484975,9.0,6.0,0.3179443509,0.3105806679
texnet2020panu,smi:local/Origin/20221020160115.885447.45753,Western Texas,2020-08-01 17:59:56.730579,1.303426449,31.93485069,-102.3181,7.37215662,3.5625593660000003,3.736983776,7.523661137,0.010865780520000002,6.0,4.0,0.5519925435999999,0.11441153150000001
texnet2020pner,smi:local/Origin/20221020160121.72791.45748,Western Texas,2020-08-08 16:09:26.444243,1.303001026,32.12459946,-102.14651490000001,3.3222341539999998,5.188758373,4.385447025,4.632191658,0.1530425102,9.0,6.0,0.3183979574,0.1010500066
texnet2020qhzz,smi:local/Origin/20221020160230.822321.45751,Western Texas,2020-08-20 01:38:46.009287,1.293897335,32.11249542,-102.21682740000001,6.114123343999999,2.976789236,3.719235897,5.265983582,0.1156547815,10.0,8.0,0.40996654810000005,0.1564281178
texnet2020oekp,smi:local/Origin/20221020160603.02785.45748,Western Texas,2020-07-20 15:23:59.609838,1.275176502,31.93620682,-102.3192062,7.018666744,3.475739002,3.948523045,7.416462898,0.01187303104,6.0,4.0,0.4002502154,0.09897522949
texnet2020lpjh,smi:local/Origin/20221020160142.894342.45756,Western Texas,2020-06-13 22:37:37.088929,1.267718657,32.05373383,-102.30191040000001,4.431209087,5.3693757060000005,3.9723989960000003,4.164592266,0.06743650882999999,6.0,4.0,0.1304624559,0.03985428442
texnet2020okjb,smi:local/Origin/20221020160548.019068.45757,Western Texas,2020-07-23 21:25:57.106935,1.262585985,32.153862,-102.2373047,5.0,6.773087025,14.78027534,fixed,0.1533637196,7.0,4.0,0.4859174485,0.1382080316
texnet2021abkk,smi:local/Origin/20221020160435.073017.45755,Western Texas,2021-01-01 18:23:43.270041,1.257273749,32.29063416,-101.7732697,5.6386837960000005,2.161340475,8.888710022,9.451087952,0.312556684,6.0,4.0,0.2618805936,0.06275409961
texnet2020vpsq,smi:local/Origin/20221020160406.474198.45761,Western Texas,2020-11-03 10:41:56.232749,1.254322598,32.04776764,-102.21350859999998,13.80330276,19.23233795,30.12641335,29.38197327,0.0576441288,6.0,5.0,0.12771644769999999,0.06282211902000001
texnet2020pjco,smi:local/Origin/20221020160534.935555.45754,Western Texas,2020-08-06 10:32:46.057670,1.233867166,32.0233345,-102.3081894,6.870323657999999,32.29004288,17.56715012,25.48726273,0.05224899203,6.0,4.0,0.1267619433,0.040013403460000006
texnet2020qkds,smi:local/Origin/20221020160350.052573.45751,Western Texas,2020-08-21 05:48:15.651685,1.23254875,32.10493851,-102.11078640000001,4.303375244,2.326069832,2.764587164,2.489196301,0.1592369825,11.0,9.0,0.5193074865,0.16482826960000002
texnet2020lttf,smi:local/Origin/20221020160142.517215.45745,Western Texas,2020-06-16 08:11:34.313324,1.23202736,32.11461258,-102.1312714,3.6502053739999996,2.347670317,2.141100168,2.175688505,0.153502956,8.0,7.0,0.5063116184,0.3606256262
texnet2020zjrz,smi:local/Origin/20221020160220.065379.45752,Western Texas,2020-12-27 01:42:45.805859,1.219010555,32.28094482,-101.8041763,1.602945805,1.6563830380000002,2.9856789110000004,2.464515209,0.3020943701,11.0,9.0,0.5827549328,0.287210043
texnet2020skto,smi:local/Origin/20221020160146.777894.45744,Western Texas,2020-09-19 00:53:03.898067,1.2121819759999999,31.98797035,-102.3477859,4.653315067,16.66100502,25.64110184,13.33311462,0.03908009827,6.0,4.0,0.4850829365,0.08062018606
texnet2020qmjt,smi:local/Origin/20221020160329.191529.45749,Western Texas,2020-08-22 11:07:23.997314,1.205666068,31.97369194,-102.2839661,5.055715084,8.178210258,7.16819334,8.528263092,0.03772366419,6.0,4.0,0.39200200539999996,0.009978602304999999
texnet2020ocan,smi:local/Origin/20221020160250.998896.45746,Western Texas,2020-07-19 08:02:05.365911,1.203358966,32.06670761,-102.2724228,4.596253872,8.271720886,7.087290764,5.10269022,0.06798329204,6.0,4.0,0.1608428888,0.03036347798
texnet2020nqzm,smi:local/Origin/20221020160451.54414.45762,Western Texas,2020-07-13 07:00:23.886503,1.194130089,32.08211136,-102.1702805,8.755435944,16.958835600000004,24.12157249,28.79346085,0.1072891131,6.0,4.0,0.1493941158,0.01801095446
texnet2021kbif,smi:local/Origin/20221020160345.832876.45745,Western Texas,2021-05-24 00:38:05.306727,1.189660545,31.85673714,-101.8277817,6.009302139,3.452398777,3.303266287,5.475611687,0.12317704410000001,7.0,5.0,0.6196285904,0.08250864392999999
texnet2020rqbr,smi:local/Origin/20221020160128.79719.45755,Western Texas,2020-09-07 17:07:56.551817,1.1859407020000001,32.10793304,-102.15483859999999,4.506583214,7.150400162,6.372803687999999,3.519090891,0.13551941509999998,10.0,7.0,0.539655134,0.48638959649999997
texnet2020styy,smi:local/Origin/20221020160338.788839.45761,Western Texas,2020-09-24 01:50:06.342150,1.185446533,31.96762657,-102.3624344,5.59303236,5.53138876,4.507025719,10.2579937,0.03530880064,6.0,5.0,0.4908881183,0.03459464341
texnet2020pvjd,smi:local/Origin/20221020160526.578213.45757,Western Texas,2020-08-13 03:30:47.558733,1.1841928590000002,32.0352478,-102.31128690000001,5.590165615,36.92340088,18.07309723,31.37526131,0.06052834913,6.0,4.0,0.08329549714,0.01061566173
texnet2020vmch,smi:local/Origin/20221020160240.400333.45758,Western Texas,2020-11-01 11:02:36.410347,1.182671326,32.10531998,-102.10983279999999,4.153800488,3.450797081,1.96636951,2.978353977,0.1600985825,11.0,9.0,0.5124432993,0.13958745
texnet2020wmlw,smi:local/Origin/20221020160408.238026.45757,Western Texas,2020-11-15 21:25:02.887333,1.175056315,31.85177612,-101.8150787,3.901286125,5.395596027000001,8.986124992,3.106995344,0.1264858097,6.0,4.0,0.264996075,0.08454542239
texnet2020obax,smi:local/Origin/20221020160307.15039.45749,Western Texas,2020-07-18 19:06:11.466405,1.170991885,31.93614197,-102.323616,7.283936024,3.3826525210000002,4.497262001,7.794738293,0.01560117118,6.0,4.0,0.34744638590000004,0.10357379119999999
texnet2020oeiq,smi:local/Origin/20221020160044.278487.45747,Western Texas,2020-07-20 14:24:39.785137,1.13015689,31.93606567,-102.31978609999999,7.011753082,3.46540308,3.9976961610000004,7.471285343,0.01234979928,6.0,4.0,0.4645052822,0.10063610640000001
texnet2020wuka,smi:local/Origin/20221020160528.328809.45767,Western Texas,2020-11-20 05:33:46.643189,1.1214534999999999,32.05431747,-102.19879909999999,13.24082947,15.61210442,23.472539899999997,27.28581429,0.07049056887999999,6.0,4.0,0.30807437390000003,0.05276979084
texnet2020sjoo,smi:local/Origin/20221020160044.115101.45753,Western Texas,2020-09-18 09:13:11.731951,1.096095122,31.96929169,-102.3095551,7.109753132000001,5.2903409,4.981432915,8.710398674,0.01910824142,6.0,4.0,0.37164209340000004,0.0597939154
texnet2020qbwn,smi:local/Origin/20221020160530.694066.45747,Western Texas,2020-08-16 17:05:24.663914,1.095982285,32.12010574,-102.1952896,4.259264469,3.2228252889999998,5.14161253,3.992534637,0.1287521422,9.0,6.0,0.5121608846,0.06927096014999999
texnet2020ovvg,smi:local/Origin/20221020160443.826905.45747,Western Texas,2020-07-30 04:05:22.208489,1.094027149,32.05821991,-102.2681732,5.317837238,8.684763907999999,6.760989666,12.15587425,0.0589107126,6.0,4.0,0.160085418,0.01825441993
texnet2020qwse,smi:local/Origin/20221020160411.169332.45769,Western Texas,2020-08-28 02:44:51.777304,1.078761552,32.08221817,-102.11289980000001,5.298056602,33.97546387,6.566138268,13.88608074,0.1439815611,6.0,5.0,0.3786008183,0.010787528000000001
texnet2020nzud,smi:local/Origin/20221020160545.10813.45748,Western Texas,2020-07-18 02:32:09.375502,1.077030121,32.11880875,-102.1791687,3.506982327,4.588136673,8.705975533,5.325137615,0.1333947331,9.0,6.0,0.2011723089,0.1159742144
texnet2020nrcc,smi:local/Origin/20221020160346.989946.45751,Western Texas,2020-07-13 08:20:34.725771,1.075356825,32.11043549,-102.12580870000001,4.372497082,5.050416946,2.658455133,3.784761667,0.1536645293,8.0,5.0,0.18596412329999998,0.03769843618
texnet2020rqyq,smi:local/Origin/20221020160413.507011.45745,Western Texas,2020-09-08 04:44:04.598985,1.055735914,32.06788254,-102.2664642,6.156548977000001,4.279182434,4.164577007,2.934675455,0.06807468832,10.0,7.0,0.8230458263,0.4223389037
texnet2020qbtv,smi:local/Origin/20221020160251.204106.45758,Western Texas,2020-08-16 15:43:41.470163,1.054869253,32.04735565,-102.25803379999999,6.657293797,34.66116333,7.865301132000001,29.72182083,0.04682126269,6.0,4.0,0.2937455418,0.004403022800999999
texnet2020qgqg,smi:local/Origin/20221020160203.284276.45756,Western Texas,2020-08-19 07:36:15.453678,1.051466784,32.10412216,-102.0642319,2.257879257,5.370179652999999,26.14685631,10.0206356,0.1904814839,8.0,5.0,0.2302001028,0.04984193121
texnet2021gtzv,smi:local/Origin/20221020160222.294125.45745,Western Texas,2021-04-07 07:50:55.924755,0.9972577365999999,32.39518356,-101.7117538,4.606002808,2.259641647,5.560245514,3.888728857,0.1073242426,7.0,5.0,0.4108785794,0.059093072
texnet2020luyq,smi:local/Origin/20221020160502.809309.45741,Western Texas,2020-06-17 00:03:16.499292,0.9673473443,32.09415436,-102.1294098,7.1364927289999995,3.814978361,2.256078005,4.883882523,0.1402610242,7.0,5.0,0.45314295270000005,0.258014376
texnet2020ools,smi:local/Origin/20221020160333.721361.45745,Western Texas,2020-07-26 03:18:53.098325,0.9644022376000001,31.93695259,-102.3250046,6.742608547000001,3.3077218530000003,4.7547087669999994,7.830857754,0.016855366530000002,6.0,4.0,0.4804085649,0.08235236524
texnet2020ocmd,smi:local/Origin/20221020160530.641726.45744,Western Texas,2020-07-19 13:54:42.505782,0.9448029505,31.93904495,-102.3245468,6.92273283,3.237840176,4.930822849,7.694187164,0.01542255096,6.0,4.0,0.3900954225,0.09655673045
texnet2020qrlq,smi:local/Origin/20221020160327.950494.45761,Western Texas,2020-08-25 05:46:12.981452,0.9018256464,32.11573792,-102.14250179999999,4.676421642,9.595355988,4.0948643680000005,6.308032036,0.1481308937,6.0,5.0,0.2043480698,0.0160456789
texnet2020zgdk,smi:local/Origin/20221020160227.179355.45752,Western Texas,2020-12-25 02:55:52.353850,0.8998899084,32.10224533,-102.1520767,8.146274567,1.884563446,4.1393857,4.346062183,0.030125781889999998,12.0,9.0,0.6505230452,0.1785767297
texnet2020oaln,smi:local/Origin/20221020160418.789667.45749,Western Texas,2020-07-18 11:19:53.200435,0.8965402707,31.92090988,-102.2766037,4.876087189,6.014108181,8.121216774,6.206120491,0.02814222313,6.0,4.0,0.5776734956,0.09296302517999999
texnet2020paiu,smi:local/Origin/20221020160220.605918.45749,Western Texas,2020-08-01 15:28:57.112646,0.8777515309999999,32.10728836,-102.1389923,4.362522125,5.04041338,2.316342592,3.947691441,0.1436919123,8.0,5.0,0.1965152798,0.06195702425
texnet2020pboi,smi:local/Origin/20221020160418.428958.45749,Western Texas,2020-08-02 07:24:53.721846,0.8591930465000001,31.93620682,-102.3210907,7.2818984989999995,3.4373769760000004,4.171329021,7.581784248,0.01346727554,6.0,4.0,0.6399893983,0.1103854158
texnet2020sdzr,smi:local/Origin/20221020160128.347579.45748,Western Texas,2020-09-15 08:01:39.182912,0.847429384,31.96621323,-102.13604740000001,4.163360119,5.817139149,6.816252232,3.388516188,0.1049512327,10.0,7.0,0.3809288843,0.1492673325
texnet2020qeqy,smi:local/Origin/20221020160321.553243.45762,Western Texas,2020-08-18 05:40:58.275484,0.7543232427,32.03960037,-102.260788,7.058261395,25.36233711,5.989318848,22.5189743,0.0394670479,7.0,4.0,0.323349192,0.007452420209
texnet2020pbtu,smi:local/Origin/20221020160238.171184.45746,Western Texas,2020-08-02 10:10:30.053624,0.6989091838,31.93640709,-102.3203583,7.138972759,3.443959475,4.097575188,7.49383831,0.01286853012,6.0,4.0,0.5793918370000001,0.1006117358
texnet2020rpgo,smi:local/Origin/20221020160154.829226.45746,Western Texas,2020-09-07 06:28:06.010150,0.5487911113,31.93938446,-102.1992188,4.198824406,10.38636684,23.81883621,10.47051907,0.07614399493,6.0,4.0,0.07904113426,0.03452988848
